Dates,Sentiment_Score,Sentiment_Label,Exponential_Weighted_Score
2000-02-15,0.599372,Positive,0.599372
2000-02-16,0.0,Neutral,0.5797222485781008
2000-02-17,-0.44903964,Negative,0.11167705263237077
2000-02-18,0.0,Neutral,0.10801584336040543
2000-02-19,0.0,Neutral,0.10447466280532647
2000-02-20,0.0,Neutral,0.10104957595774039
2000-02-21,0.0,Neutral,0.0977367768132058
2000-02-22,0.0,Neutral,0.09453258414294907
2000-02-23,0.0,Neutral,0.09143343740323034
2000-02-24,0.0,Neutral,0.08843589277881808
2000-02-25,0.0,Neutral,0.08553661935617318
2000-02-26,0.0,Neutral,0.08273239542209149
2000-02-27,0.0,Neutral,0.08002010488369071
2000-02-28,0.0,Neutral,0.07739673380576445
2000-02-29,0.0,Neutral,0.07485936706165525
2000-03-01,0.0,Neutral,0.07240518509392535
2000-03-02,0.0,Neutral,0.07003146078122441
2000-03-03,0.0,Neutral,0.06773555640787438
2000-03-04,0.0,Neutral,0.06551492073280318
2000-03-05,0.0,Neutral,0.0633670861545696
2000-03-06,0.0,Neutral,0.06128966596933011
2000-03-07,0.0,Neutral,0.059280351718700164
2000-03-08,0.0,Neutral,0.057336910624563
2000-03-09,0.0,Neutral,0.05545718310797504
2000-03-10,0.0,Neutral,0.053639080389412175
2000-03-11,0.0,Neutral,0.05188058216768815
2000-03-12,0.0,Neutral,0.050179734374967616
2000-03-13,0.0,Neutral,0.04853464700537902
2000-03-14,0.0,Neutral,0.046943492014813376
2000-03-15,0.0,Neutral,0.04540450128957593
2000-03-16,0.0,Neutral,0.04391596468163389
2000-03-17,0.0,Neutral,-0.1707916687332883
2000-03-18,0.0,Neutral,-0.16519245182702566
2000-03-19,0.0,Neutral,0.0
2000-03-20,0.0,Neutral,0.0
2000-03-21,0.0,Neutral,0.0
2000-03-22,0.0,Neutral,0.0
2000-03-23,0.0,Neutral,0.0
2000-03-24,-0.29105395,Negative,-0.29105395
2000-03-25,0.0,Neutral,-0.2815120665488847
2000-03-26,0.0,Neutral,-0.2722830032460432
2000-03-27,0.0,Neutral,-0.26335650462716725
2000-03-28,0.0,Neutral,-0.2547226514420601
2000-03-29,0.0,Neutral,-0.24637184963222655
2000-03-30,0.0,Neutral,-0.23829481966982127
2000-03-31,0.0,Neutral,-0.23048258624610735
2000-04-01,0.0,Neutral,-0.22292646829796756
2000-04-02,0.0,Neutral,-0.2156180693613857
2000-04-03,0.0,Neutral,-0.20854926824117814
2000-04-04,0.0,Neutral,-0.20171220998660816
2000-04-05,0.0,Neutral,-0.19509929716285468
2000-04-06,0.0,Neutral,-0.18870318140863637
2000-04-07,0.0,Neutral,-0.1825167552706098
2000-04-08,0.0,Neutral,-0.17653314430546782
2000-04-09,0.0,Neutral,-0.17074569944096182
2000-04-10,0.0,Neutral,-0.1651479895873597
2000-04-11,0.0,Neutral,-0.15973379449112898
2000-04-12,0.0,Neutral,-0.15449709782290388
2000-04-13,0.0,Neutral,-0.14943208049205609
2000-04-14,0.0,Neutral,-0.1445331141804397
2000-04-15,0.0,Neutral,-0.13979475508812542
2000-04-16,0.0,Neutral,-0.1352117378841737
2000-04-17,0.0,Neutral,-0.1307789698557256
2000-04-18,0.0,Neutral,-0.12649152524890872
2000-04-19,0.0,Neutral,-0.12234463979527067
2000-04-20,0.0,Neutral,-0.11833370541765735
2000-04-21,0.0,Neutral,-0.11445426510965295
2000-04-22,0.0,Neutral,-0.11070200798289223
2000-04-23,0.0,Neutral,-0.10707276447674093
2000-04-24,0.0,Neutral,0.0
2000-04-25,0.0,Neutral,0.0
2000-04-26,0.0,Neutral,0.0
2000-04-27,0.28354076,Positive,0.28354076
2000-04-28,0.0,Neutral,0.27424518821490435
2000-04-29,0.0,Neutral,0.26525436152117354
2000-04-30,0.0,Neutral,0.25655828918635365
2000-05-01,0.0,Neutral,0.24814730801315982
2000-05-02,0.0,Neutral,0.24001207160159566
2000-05-03,0.0,Neutral,0.2321435399631033
2000-05-04,0.4435526,Positive,0.6680855694752015
2000-05-05,0.0,Neutral,0.6461831192961047
2000-05-06,0.0,Neutral,0.6249987168428772
2000-05-07,0.0,Neutral,0.604508821711025
2000-05-08,0.0,Neutral,0.5846906652423098
2000-05-09,0.0,Neutral,0.5655222252238967
2000-05-10,0.0,Neutral,0.5469822014169641
2000-05-11,0.0,Neutral,0.5290499918875791
2000-05-12,0.0,Neutral,0.5117056701135412
2000-05-13,0.0,Neutral,0.494929962841751
2000-05-14,0.0,Neutral,0.47870422867150253
2000-05-15,0.0,Neutral,0.4630104373398971
2000-05-16,0.0,Neutral,0.4478311496863634
2000-05-17,-0.32278806,Negative,0.11036143827401784
2000-05-18,0.0,Neutral,0.10674335997098117
2000-05-19,0.042271055,Neutral,0.14551495138347942
2000-05-20,0.0,Neutral,0.14074440383895764
2000-05-21,0.0,Neutral,0.1361302534457813
2000-05-22,0.0,Neutral,0.13166737289545571
2000-05-23,0.0,Neutral,0.12735080297265286
2000-05-24,0.0,Neutral,0.12317574704446155
2000-05-25,0.0,Neutral,0.11913756573030201
2000-05-26,0.0,Neutral,0.11523177174658142
2000-05-27,0.0,Neutral,0.11145402492036102
2000-05-28,0.0,Neutral,0.006910960782039878
2000-05-29,0.0,Neutral,0.006684392538188675
2000-05-30,-0.20580012,Negative,-0.19933486791512212
2000-05-31,0.0,Neutral,-0.19279989363496008
2000-06-01,0.0,Neutral,-0.18647916129495162
2000-06-02,0.0,Neutral,-0.18036564720885812
2000-06-03,0.0,Neutral,-0.17445255795426495
2000-06-04,0.0,Neutral,-0.32655772927006155
2000-06-05,0.0,Neutral,-0.3158518934868475
2000-06-06,0.0,Neutral,-0.3054970367482065
2000-06-07,-0.44070423,Negative,-0.7361858825924084
2000-06-08,0.0,Neutral,-0.712050838590933
2000-06-09,0.0,Neutral,-0.6887070354468644
2000-06-10,0.0,Neutral,-0.6661285331994389
2000-06-11,0.0,Neutral,-0.6442902423009595
2000-06-12,0.0,Neutral,-0.6231678957369409
2000-06-13,0.0,Neutral,-0.6027380220602612
2000-06-14,0.0,Neutral,-0.5829779193093632
2000-06-15,0.0,Neutral,-0.5638656297815157
2000-06-16,0.0,Neutral,-0.5453799156331081
2000-06-17,0.0,Neutral,-0.41264613685389345
2000-06-18,0.0,Neutral,-0.39911798736678694
2000-06-19,0.0,Neutral,-0.40107418444866266
2000-06-20,0.0,Neutral,-0.3879254086864363
2000-06-21,0.44225535,Positive,0.06704764893241666
2000-06-22,-0.1390737,Negative,-0.07422413445310141
2000-06-23,0.0,Neutral,-0.07179077788738092
2000-06-24,0.0,Neutral,-0.0694371962388024
2000-06-25,0.0,Neutral,-0.0671607741744982
2000-06-26,0.0,Neutral,-0.06495898210241076
2000-06-27,0.062313512,Positive,-0.0005158613603741952
2000-06-28,0.00924006,Neutral,0.0087411105866296
2000-06-29,0.0,Neutral,0.008454542895481768
2000-06-30,0.0,Neutral,0.08140494614398097
2000-07-01,0.0,Neutral,0.07873617456932902
2000-07-02,0.0,Neutral,0.07615489573381687
2000-07-03,0.0,Neutral,0.07365824128427609
2000-07-04,0.0,Neutral,0.07124343690334017
2000-07-05,0.0,Neutral,0.06890779922658452
2000-07-06,0.0,Neutral,0.06664873286073411
2000-07-07,0.0,Neutral,0.06446372749962616
2000-07-08,0.5172009,Positive,0.7363621576481549
2000-07-09,0.0,Neutral,0.7122213346629646
2000-07-10,0.0,Neutral,0.6888719419928023
2000-07-11,-0.015498469,Neutral,0.6507895644657449
2000-07-12,0.0,Neutral,0.6294541447769407
2000-07-13,0.0,Neutral,0.6088181833433886
2000-07-14,0.0,Neutral,0.5888587491959312
2000-07-15,0.0,Neutral,0.5695536631320001
2000-07-16,0.0,Neutral,0.5508814730697751
2000-07-17,0.0,Neutral,0.5328214302103311
2000-07-18,0.0,Neutral,0.5153534659812817
2000-07-19,0.0,Neutral,0.4984581697363013
2000-07-20,0.0,Neutral,0.48211676718574314
2000-07-21,0.0,Neutral,0.46631109953438565
2000-07-22,0.0,Neutral,0.29366078294877135
2000-07-23,0.0,Neutral,0.3335184908791901
2000-07-24,0.0,Neutral,0.3225844541868137
2000-07-25,0.0,Neutral,0.31200887785468623
2000-07-26,0.0,Neutral,0.3017800101543761
2000-07-27,0.0,Neutral,0.29188648462493577
2000-07-28,0.0,Neutral,0.26014498099222766
2000-07-29,0.0,Neutral,0.24832862591884783
2000-07-30,0.0,Neutral,0.2401874451992828
2000-07-31,0.0,Neutral,0.23231316413038577
2000-08-01,0.0,Neutral,0.22469703270082791
2000-08-02,0.0,Neutral,0.21733058775877256
2000-08-03,0.0,Neutral,0.21020564360750238
2000-08-04,0.0,Neutral,0.20331428290935874
2000-08-05,0.0,Neutral,0.19664884788788528
2000-08-06,0.0,Neutral,0.19020193181839956
2000-08-07,0.0,Neutral,0.18396637079753678
2000-08-08,0.0,Neutral,-0.0060946291219196235
2000-08-09,0.0,Neutral,-0.00589482341318717
2000-08-10,0.0,Neutral,-0.005701568114732923
2000-08-11,0.0,Neutral,0.0
2000-08-12,0.0,Neutral,0.0
2000-08-13,0.0,Neutral,0.0
2000-08-14,0.0,Neutral,0.0
2000-08-15,0.0,Neutral,0.0
2000-08-16,0.0,Neutral,0.0
2000-08-17,0.0,Neutral,0.0
2000-08-18,0.0,Neutral,0.0
2000-08-19,0.0,Neutral,0.0
2000-08-20,0.0,Neutral,0.0
2000-08-21,0.0,Neutral,0.0
2000-08-22,0.0,Neutral,0.0
2000-08-23,0.0,Neutral,0.0
2000-08-24,0.27088147,Positive,0.27088147
2000-08-25,0.0,Neutral,0.26200091910623347
2000-08-26,0.0,Neutral,0.2534115073006326
2000-08-27,0.0,Neutral,0.24510368990858525
2000-08-28,0.0,Neutral,0.23706823516713263
2000-08-29,0.0,Neutral,0.22929621396650515
2000-08-30,0.0,Neutral,0.22177898992797074
2000-08-31,0.0,Neutral,0.21450820980696994
2000-09-01,0.0,Neutral,0.20747579421087345
2000-09-02,0.0,Neutral,0.20067392862104816
2000-09-03,0.0,Neutral,0.1940950547092546
2000-09-04,0.0,Neutral,0.18773186193872682
2000-09-05,0.0,Neutral,0.18157727944060167
2000-09-06,0.0,Neutral,0.17562446815667024
2000-09-07,-0.1477629,Negative,0.022103913239720774
2000-09-08,-0.32133532,Negative,-0.29995605923088464
2000-09-09,0.0,Neutral,-0.29012232992524584
2000-09-10,0.0,Neutral,-0.2806109886130502
2000-09-11,0.0,Neutral,-0.271411466158715
2000-09-12,0.0,Neutral,-0.26251353992413623
2000-09-13,0.0,Neutral,-0.2539073224091505
2000-09-14,-0.001371565,Neutral,-0.24695481526440588
2000-09-15,0.0,Neutral,-0.23885867341529282
2000-09-16,0.0,Neutral,-0.23102795466704448
2000-09-17,0.0,Neutral,-0.22345395741539245
2000-09-18,0.0,Neutral,-0.21612826532858806
2000-09-19,0.0,Neutral,-0.20904273799505727
2000-09-20,0.0,Neutral,-0.20218950187766097
2000-09-21,0.0,Neutral,-0.19556094156451045
2000-09-22,0.0,Neutral,-0.1891496913066152
2000-09-23,0.0,Neutral,-0.18294862683295954
2000-09-24,0.0,Neutral,-0.27333560914111826
2000-09-25,0.0,Neutral,-0.26437460199634616
2000-09-26,0.0,Neutral,-0.2557073716093882
2000-09-27,0.0,Neutral,-0.24732428683253566
2000-09-28,0.0,Neutral,-0.23921603226465826
2000-09-29,0.0,Neutral,-0.23137359789980047
2000-09-30,0.0,Neutral,-0.22378826911513663
2000-10-01,0.0,Neutral,-0.21645161698716017
2000-10-02,0.0,Neutral,-0.20935548892534575
2000-10-03,0.0,Neutral,-0.20249199961287667
2000-10-04,0.0,Neutral,-0.19585352224437044
2000-10-05,0.0,Neutral,-0.18943268005086578
2000-10-06,0.0,Neutral,-0.18322233810265387
2000-10-07,0.0,Neutral,-0.1772155953808445
2000-10-08,0.0,Neutral,-0.11882894183091602
2000-10-09,0.0,Neutral,-0.0005960796918510107
2000-10-10,0.068720125,Positive,0.06814358712487135
2000-10-11,0.0,Neutral,0.0659095746117739
2000-10-12,0.0,Neutral,0.06374880174042777
2000-10-13,0.0,Neutral,0.06165886742977705
2000-10-14,0.0,Neutral,0.05963744931556592
2000-10-15,0.0,Neutral,0.05817032994469862
2000-10-16,-0.4682314,Negative,-0.411968120307137
2000-10-17,-0.3877111,Negative,-0.7861732988463709
2000-10-18,0.0,Neutral,-0.7603994724132614
2000-10-19,0.0,Neutral,-0.7354706125161294
2000-10-20,0.0,Neutral,-0.7113590178569631
2000-10-21,0.0,Neutral,-0.6880378952943215
2000-10-22,0.0,Neutral,-0.6654813300704202
2000-10-23,-0.187309,Negative,-0.8309732570142905
2000-10-24,0.0,Neutral,-0.8037307132541938
2000-10-25,0.0,Neutral,-0.7773812863113426
2000-10-26,-0.26054442,Negative,-1.0124401163337424
2000-10-27,0.0,Neutral,-0.9792483812918709
2000-10-28,0.0,Neutral,-0.9471448007564397
2000-10-29,0.0,Neutral,-0.9160937007794501
2000-10-30,0.0,Neutral,-0.8860605769440293
2000-10-31,0.0,Neutral,-0.8570120560226403
2000-11-01,-0.24171421,Negative,-1.0706300688922845
2000-11-02,0.0,Neutral,-1.0355306402927769
2000-11-03,0.0,Neutral,-1.0015819078336143
2000-11-04,0.0,Neutral,-0.9687461472081562
2000-11-05,0.0,Neutral,-0.9369868708596403
2000-11-06,0.0,Neutral,-0.906268787435698
2000-11-07,0.0,Neutral,-0.8765577625721117
2000-11-08,-0.001872279,Neutral,-0.8496930599622298
2000-11-09,0.0,Neutral,-0.8218368080632911
2000-11-10,0.0,Neutral,-0.8193457132868063
2000-11-11,0.0,Neutral,-0.7924843657519124
2000-11-12,0.0,Neutral,-0.7665036379355202
2000-11-13,0.0,Neutral,-0.7413746596892654
2000-11-14,0.0,Neutral,-0.7170695073408255
2000-11-15,0.0,Neutral,-0.6935611726647462
2000-11-16,0.0,Neutral,-0.5042179424972975
2000-11-17,0.0,Neutral,-0.34973276782837315
2000-11-18,0.0,Neutral,-0.33826716390973777
2000-11-19,0.0,Neutral,-0.3271774471978841
2000-11-20,0.0,Neutral,-0.31645129464439486
2000-11-21,0.0,Neutral,-0.30607678719843384
2000-11-22,0.0,Neutral,-0.29604239656212994
2000-11-23,0.0,Neutral,-0.21968888656785995
2000-11-24,0.0,Neutral,-0.2124866281853992
2000-11-25,0.0,Neutral,-0.20552048791805172
2000-11-26,0.0,Neutral,-0.10607609113791817
2000-11-27,0.0,Neutral,-0.1025985032247911
2000-11-28,0.0,Neutral,-0.09923492420437295
2000-11-29,0.0,Neutral,-0.09598161642058102
2000-11-30,0.0,Neutral,-0.09283496475227404
2000-12-01,0.0,Neutral,-0.08979147259607896
2000-12-02,0.0,Neutral,-0.0008412691836084275
2000-12-03,0.0,Neutral,-0.0008136890992254238
2000-12-04,0.0,Neutral,-0.0007870131975575304
2000-12-05,0.0,Neutral,-0.0007612118359694691
2000-12-06,0.0,Neutral,-0.0007362563436271382
2000-12-07,0.04521716,Neutral,0.04450504101036182
2000-12-08,0.0,Neutral,0.04304599221783391
2000-12-09,0.0,Neutral,0.042300969023292265
2000-12-10,0.0,Neutral,0.04091417830531887
2000-12-11,0.0,Neutral,0.039572851994896005
2000-12-12,0.0,Neutral,0.03827549959145488
2000-12-13,-0.45864293,Negative,-0.42162225054115243
2000-12-14,0.0,Neutral,-0.40779982904486073
2000-12-15,0.5962526,Positive,0.20182203957400113
2000-12-16,0.0,Neutral,0.19520552610809055
2000-12-17,0.0,Neutral,0.18880592775480565
2000-12-18,0.0,Neutral,0.18261613319089043
2000-12-19,0.0,Neutral,0.17662926422999575
2000-12-20,0.0,Neutral,0.17083866817954235
2000-12-21,-0.14446387,Negative,0.020774040448156228
2000-12-22,0.0,Neutral,0.02009298639352114
2000-12-23,0.0,Neutral,0.01943425994657949
2000-12-24,0.0,Neutral,0.01879712912128431
2000-12-25,0.0,Neutral,0.018180885928945373
2000-12-26,0.0,Neutral,0.017584845591502654
2000-12-27,0.0,Neutral,0.017008345780591447
2000-12-28,0.0,Neutral,0.01645074588155325
2000-12-29,0.0,Neutral,0.015911426281576255
2000-12-30,0.0,Neutral,0.015389787681173148
2000-12-31,0.0,Neutral,0.014885250428230301
2001-01-01,0.0,Neutral,0.014397253873891042
2001-01-02,0.08225923,Positive,0.09618448574955432
2001-01-03,0.0,Neutral,0.09303118323355103
2001-01-04,0.0,Neutral,0.08998125827038216
2001-01-05,0.0,Neutral,0.08703132174074331
2001-01-06,0.0,Neutral,0.08417809563387658
2001-01-07,0.0,Neutral,0.06532928843446949
2001-01-08,0.0,Neutral,0.06318753960685178
2001-01-09,0.0,Neutral,0.06111600565759148
2001-01-10,-0.09822501,Negative,-0.03911262533082817
2001-01-11,0.0,Neutral,-0.03783036095209731
2001-01-12,0.0,Neutral,-0.03659013419991433
2001-01-13,0.0,Neutral,0.12780326443044338
2001-01-14,0.0,Neutral,0.12361337505128413
2001-01-15,0.0,Neutral,-0.09259710872255564
2001-01-16,0.0,Neutral,-0.0895614144145386
2001-01-17,0.0,Neutral,-0.08662524200368293
2001-01-18,0.0,Neutral,-0.08378532877411227
2001-01-19,0.0,Neutral,-0.08103851897449967
2001-01-20,0.0,Neutral,-0.07838176031135263
2001-01-21,0.0,Neutral,-0.024409122566142583
2001-01-22,0.0,Neutral,-0.023608896344611774
2001-01-23,0.0,Neutral,-0.022834904659119276
2001-01-24,0.0,Neutral,-0.022086287439271726
2001-01-25,0.0,Neutral,-0.02136221281113712
2001-01-26,0.0,Neutral,-0.020661876172854796
2001-01-27,0.0,Neutral,-0.019984499300550684
2001-01-28,0.0,Neutral,-0.019329329483564014
2001-01-29,0.0,Neutral,-0.018695638688024638
2001-01-30,0.0,Neutral,-0.01808272274785172
2001-01-31,0.0,Neutral,-0.017489900582274405
2001-02-01,0.0,Neutral,-0.016916513439005416
2001-02-02,-0.45208222,Negative,-0.4977135344205407
2001-02-03,0.0,Neutral,-0.481396543919352
2001-02-04,0.0,Neutral,-0.46561448799519034
2001-02-05,0.0,Neutral,-0.4503498294066337
2001-02-06,0.0,Neutral,-0.43558560585142087
2001-02-07,0.0,Neutral,-0.42130541111770337
2001-02-08,0.0,Neutral,-0.40749337685323334
2001-02-09,-0.25947207,Negative,-0.6536062249322289
2001-02-10,0.0,Neutral,-0.5972281472981955
2001-02-11,0.0,Neutral,-0.5776486797278537
2001-02-12,0.0,Neutral,-0.5587111034549539
2001-02-13,0.0,Neutral,-0.5403943747796991
2001-02-14,0.0,Neutral,-0.5226781398968322
2001-02-15,0.0,Neutral,-0.5055427122782024
2001-02-16,0.0,Neutral,-0.4889690507968195
2001-02-17,0.0,Neutral,-0.47293873856808766
2001-02-18,0.0,Neutral,-0.45743396248470464
2001-02-19,0.0,Neutral,-0.44243749342248817
2001-02-20,-0.39850584,Negative,-0.8264385070951322
2001-02-21,0.0,Neutral,-0.7993446301207243
2001-02-22,0.14577556,Positive,-0.6273634360865983
2001-02-23,0.0,Neutral,-0.6067960162366717
2001-02-24,0.0,Neutral,-0.5869028766124496
2001-02-25,0.0,Neutral,-0.5676619116787653
2001-02-26,0.0,Neutral,-0.5490517406060963
2001-02-27,0.0,Neutral,-0.5310516835118864
2001-02-28,0.0,Neutral,-0.513641738480771
2001-03-01,0.0,Neutral,-0.49680255933816947
2001-03-02,0.0,Neutral,-0.4805154341525447
2001-03-03,0.0,Neutral,-0.4647622644424424
2001-03-04,0.0,Neutral,-0.449525545065206
2001-03-05,0.083955884,Positive,-0.18997305415465604
2001-03-06,0.0,Neutral,-0.18374499663612331
2001-03-07,0.0284746,Neutral,-0.14924651912947046
2001-03-08,0.0,Neutral,-0.14435363624291955
2001-03-09,0.0,Neutral,-0.13962116113727463
2001-03-10,0.0,Neutral,-0.13504383501996453
2001-03-11,0.0,Neutral,-0.13061657150214548
2001-03-12,0.0,Neutral,-0.034009379608588734
2001-03-13,-0.39398447,Negative,-0.4268788895248314
2001-03-14,-0.08148723,Negative,-0.49437136490429645
2001-03-15,0.0,Neutral,-0.4781639437527004
2001-03-16,0.0,Neutral,-0.4624878650675841
2001-03-17,0.0,Neutral,-0.4473257093709168
2001-03-18,0.0,Neutral,-0.43266062826308527
2001-03-19,0.0,Neutral,-0.418476325700716
2001-03-20,0.4420359,Positive,0.037278860111715606
2001-03-21,0.0,Neutral,0.036056713707667776
2001-03-22,0.0,Neutral,0.034874634028526474
2001-03-23,0.0,Neutral,0.17552722455042347
2001-03-24,0.0,Neutral,0.16977275765809002
2001-03-25,0.0,Neutral,0.11233724252175903
2001-03-26,0.0,Neutral,0.1086543896507971
2001-03-27,0.0,Neutral,0.10509227505829644
2001-03-28,0.0,Neutral,0.10164694047266781
2001-03-29,-0.42249358,Negative,-0.3241790226100996
2001-03-30,0.0,Neutral,-0.31355117010700856
2001-03-31,0.0,Neutral,-0.303271740052471
2001-04-01,0.0,Neutral,-0.2933293097999434
2001-04-02,0.0,Neutral,-0.2837128311817796
2001-04-03,0.0,Neutral,-0.2744116182323506
2001-04-04,0.0,Neutral,-0.26541533531365097
2001-04-05,0.0,Neutral,-0.28658707747992
2001-04-06,0.0,Neutral,-0.27719163552866277
2001-04-07,0.0,Neutral,-0.27823601418004607
2001-04-08,0.0,Neutral,-0.26911435264888023
2001-04-09,0.0,Neutral,-0.2602917347527893
2001-04-10,-0.013604155,Neutral,-0.26536251167528946
2001-04-11,0.0,Neutral,-0.2566628937566843
2001-04-12,0.0,Neutral,-0.2482484832377675
2001-04-13,0.0,Neutral,-0.09992280187189831
2001-04-14,0.0,Neutral,-0.06765224472256995
2001-04-15,0.0,Neutral,-0.06543434032941844
2001-04-16,0.0,Neutral,-0.0632891474910326
2001-04-17,0.0,Neutral,-0.061214282439107044
2001-04-18,0.0,Neutral,-0.05920743955455724
2001-04-19,0.0,Neutral,-0.05726638880548293
2001-04-20,0.0,Neutral,-0.2126737091618062
2001-04-21,0.0,Neutral,-0.20570143565052643
2001-04-22,0.0,Neutral,-0.19895774045345244
2001-04-23,0.0,Neutral,-0.19243512988209932
2001-04-24,0.21660133,Positive,0.030474974079687578
2001-04-25,0.0,Neutral,0.0294758855916456
2001-04-26,0.0,Neutral,0.02850955112020523
2001-04-27,0.0,Neutral,0.027574896860977305
2001-04-28,0.0,Neutral,0.026670884213067958
2001-04-29,0.0,Neutral,0.17612771734954066
2001-04-30,0.0,Neutral,0.17035356396161963
2001-05-01,0.0,Neutral,0.1647687098381697
2001-05-02,0.0,Neutral,0.15936694901112564
2001-05-03,-0.030340984,Neutral,0.1238012949682556
2001-05-04,0.0,Neutral,0.11974260575381876
2001-05-05,0.0,Neutral,0.1158169761987628
2001-05-06,0.0,Neutral,0.11202004408858464
2001-05-07,0.0,Neutral,0.1083475902191832
2001-05-08,0.0,Neutral,0.1047955337084207
2001-05-09,0.0,Neutral,0.10135992746138928
2001-05-10,0.0,Neutral,0.09803695378434392
2001-05-11,0.0,Neutral,0.09966353586214215
2001-05-12,0.0,Neutral,0.09639617651682968
2001-05-13,0.0,Neutral,0.09323593395198311
2001-05-14,0.0,Neutral,0.09017929646183495
2001-05-15,0.0,Neutral,0.08722286746802675
2001-05-16,0.0,Neutral,0.08436336174528365
2001-05-17,0.007149043,Neutral,0.08874664477082607
2001-05-18,0.40596765,Positive,0.4918048336861002
2001-05-19,0.0,Neutral,0.4756815534360713
2001-05-20,0.0,Neutral,0.4600868571856598
2001-05-21,0.0,Neutral,0.44500341589013537
2001-05-22,0.0,Neutral,0.43041446861842914
2001-05-23,0.0,Neutral,0.4163038039281517
2001-05-24,0.0,Neutral,0.40265574185121245
2001-05-25,0.0,Neutral,0.312384265475669
2001-05-26,0.0,Neutral,0.3021430911053123
2001-05-27,0.0,Neutral,0.2922376623664596
2001-05-28,0.0,Neutral,0.28265697220806413
2001-05-29,0.0,Neutral,0.27339037443313446
2001-05-30,-0.4403774,Negative,-0.1759498281314682
2001-05-31,0.0,Neutral,-0.1701815066457978
2001-06-01,0.0,Neutral,-0.16460229323210118
2001-06-02,0.0,Neutral,-0.15920598819034848
2001-06-03,0.0,Neutral,-0.14319069895661438
2001-06-04,0.0,Neutral,-0.1384963494701094
2001-06-05,0.0,Neutral,-0.13395589906547226
2001-06-06,0.0,Neutral,-0.1295643023306673
2001-06-07,0.02868329,Neutral,-0.09663338926193968
2001-06-08,0.0,Neutral,-0.09346536993829309
2001-06-09,0.0,Neutral,-0.09040121064182391
2001-06-10,0.0,Neutral,-0.08743750643583734
2001-06-11,0.0,Neutral,-0.0845709640107409
2001-06-12,0.0,Neutral,-0.08179839802447292
2001-06-13,0.0,Neutral,-0.07911672756290564
2001-06-14,0.0,Neutral,-0.07652297271629088
2001-06-15,0.0,Neutral,-0.07401425126794178
2001-06-16,0.0,Neutral,-0.07158777549147402
2001-06-17,0.0,Neutral,-0.07178461380188177
2001-06-18,0.0,Neutral,-0.213882204420209
2001-06-19,0.03588243,Neutral,-0.1709878817218098
2001-06-20,0.0,Neutral,-0.1653822321886473
2001-06-21,0.0,Neutral,-0.15996035770651315
2001-06-22,0.0,Neutral,-0.15471623341260038
2001-06-23,0.0,Neutral,-0.1496440319625992
2001-06-24,0.0,Neutral,-0.14473811705526984
2001-06-25,0.46064588,Positive,0.32065284283069384
2001-06-26,0.0,Neutral,0.3101405922511732
2001-06-27,0.0,Neutral,0.29997297423835956
2001-06-28,0.0,Neutral,0.29013869039281526
2001-06-29,0.0,Neutral,0.28062681272069484
2001-06-30,0.0,Neutral,0.4281213817066911
2001-07-01,0.0,Neutral,0.4140858933473141
2001-07-02,0.0,Neutral,0.400510543027997
2001-07-03,-0.22670248,Negative,0.1606777656294698
2001-07-04,0.0,Neutral,0.15541012190629755
2001-07-05,0.0,Neutral,0.15031517208564224
2001-07-06,0.0,Neutral,0.14538725458795657
2001-07-07,0.0,Neutral,0.14062089344234796
2001-07-08,0.0,Neutral,0.12580473497371047
2001-07-09,0.0,Neutral,0.12168036518344447
2001-07-10,0.0,Neutral,0.11769120831795768
2001-07-11,0.0,Neutral,0.1138328315703104
2001-07-12,0.0,Neutral,0.1101009474582606
2001-07-13,0.0,Neutral,0.10649140905995308
2001-07-14,0.0,Neutral,0.10300020540580196
2001-07-15,0.0,Neutral,0.09962345702144534
2001-07-16,0.0,Neutral,0.0963574116168191
2001-07-17,0.16578117,Positive,0.25897960991655933
2001-07-18,0.0,Neutral,0.2504892484078455
2001-07-19,0.0,Neutral,0.24227723405770482
2001-07-20,0.0,Neutral,0.2215667941237676
2001-07-21,0.0,Neutral,0.2143029706086899
2001-07-22,0.0,Neutral,0.20727728355384706
2001-07-23,0.0,Neutral,0.20048192591745492
2001-07-24,0.0,Neutral,0.19390934660300313
2001-07-25,0.0,Neutral,0.1875522420683704
2001-07-26,0.0,Neutral,0.01749702935974426
2001-07-27,0.0,Neutral,0.01692340850735101
2001-07-28,0.0,Neutral,0.01636859318334405
2001-07-29,0.0,Neutral,0.015831966869170377
2001-07-30,0.0,Neutral,0.015312933258159286
2001-07-31,0.0,Neutral,0.01481091559289803
2001-08-01,0.0,Neutral,0.014325356024330979
2001-08-02,0.0,Neutral,0.013855714991869814
2001-08-03,0.0,Neutral,0.09406650188715979
2001-08-04,0.0,Neutral,0.09098263514128195
2001-08-05,0.0,Neutral,0.08799986957292784
2001-08-06,0.0,Neutral,0.08511489069125237
2001-08-07,0.0,Neutral,0.0823244926673453
2001-08-08,0.0,Neutral,0.07962557477186923
2001-08-09,0.0,Neutral,0.07701513792948572
2001-08-10,0.0,Neutral,0.07449028138624102
2001-08-11,0.0,Neutral,0.07204819948620737
2001-08-12,0.0,Neutral,0.06968617855379916
2001-08-13,0.0,Neutral,0.06740159387829842
2001-08-14,0.0,Neutral,0.06519190679723963
2001-08-15,0.0,Neutral,0.06305466187541249
2001-08-16,0.0,Neutral,0.06098748417634788
