Date,Price,DXY,DFII10,VIX,CPI,Sentiment_Score,Exponential_Weighted_Score,EMA30,EMA252,RSI,Band_Spread
2005-02-03,416.5,83.97000122070312,1.73,11.789999961853027,191.8,-0.4611205,-2.2276968933268133,417.00473819487786,417.00473819487786,40.00000000000004,10.343083119855919
2005-02-04,415.9,84.38999938964844,1.65,11.210000038146973,191.8,-0.38063508,-2.5352993822194394,416.01047381948774,416.01047381948774,39.47368421052631,12.172704582191045
2005-02-07,414.4,85.04000091552734,1.62,11.729999542236328,191.8,0.0,-2.295259226037799,414.56104738194875,414.56104738194875,38.21656050955414,14.122158773510478
2005-02-08,411.1,85.0999984741211,1.57,11.600000381469728,191.8,-0.26245388,-2.4824655582036264,411.4461047381949,411.4461047381949,27.93650793650805,17.4155889032005
2005-02-09,411.2,85.0199966430664,1.49,12.0,191.8,0.0,-2.4010806567865983,411.22461047381944,411.22461047381944,30.16949152542378,19.31845041194947
2005-02-10,415.5,84.54000091552734,1.57,11.510000228881836,191.8,0.22228046,-2.173748169963801,415.072461047382,415.072461047382,38.32335329341316,19.826393891476982
2005-02-11,418.9,84.56999969482422,1.57,11.43000030517578,191.8,0.0,-2.102484228382284,418.51724610473815,418.51724610473815,37.003058103975555,19.828687352127417
2005-02-14,424.2,83.95999908447266,1.54,11.520000457763672,191.8,-0.41540897,-2.30338994451995,423.63172461047384,423.63172461047384,49.57264957264956,20.035589387597724
2005-02-15,424.4,83.58999633789062,1.61,11.270000457763672,191.8,-0.37165445,-2.5995302900280497,424.32317246104736,424.32317246104736,47.94117647058819,20.286993499932805
2005-02-16,423.1,83.66999816894531,1.65,11.100000381469728,191.8,0.0,-2.514307550205789,423.22231724610475,423.22231724610475,47.94117647058826,20.029231269979164
2005-02-17,426.3,83.47000122070312,1.65,11.770000457763672,191.8,0.004444146,-2.427434598122508,425.99223172461046,425.99223172461046,49.2836676217765,20.559694857529735
2005-02-18,427.1,83.48999786376953,1.67,11.18000030517578,191.8,0.0,-2.42794767199913,426.9892231724611,426.9892231724611,57.877813504823216,21.20030784292385
2005-02-21,427.2,83.55000305175781,1.67,11.18000030517578,191.8,0.0,-2.024801058409405,427.17892231724613,427.17892231724613,60.53511705685624,21.151075622841518
2005-02-22,432.9,82.41000366210938,1.67,13.140000343322754,191.8,0.0,-1.958420183966583,432.3278922317246,432.3278922317246,66.189111747851,23.49140940413406
2005-02-23,432.6,82.68000030517578,1.64,12.390000343322754,191.8,0.0,-1.8942155334414117,432.5727892231725,432.5727892231725,76.74418604651184,25.254669187947115
2005-02-24,433.8,82.87999725341797,1.65,11.56999969482422,191.8,0.95287526,-0.6607063069822688,433.67727892231727,433.67727892231727,79.15309446254099,27.35439154587948
2005-02-25,434.3,82.66000366210938,1.64,11.489999771118164,191.8,0.0,-0.5612679075013952,434.2377278922317,434.2377278922317,83.50168350168383,29.15005822875878
2005-02-28,435.5,82.51000213623047,1.7,12.079999923706056,191.8,0.0,-0.4381967995944058,435.3737727892232,435.3737727892232,94.20289855072492,31.30376805977255
2005-03-01,433.5,82.7699966430664,1.69,12.039999961853027,193.3,0.0,-0.4238309997473966,433.6873772789223,433.6873772789223,87.79661016949177,32.473341293129124
2005-03-02,431.8,83.08000183105469,1.69,12.5,193.3,0.0,-0.4099361668390672,431.9887377278922,431.9887377278922,80.29739776951696,33.11374972810904
2005-03-03,430.2,83.27999877929688,1.69,12.93000030517578,193.3,0.20426759,-0.1922292707366235,430.37887377278923,430.37887377278923,72.5099601593627,32.586073874118824
2005-03-04,433.5,82.54000091552734,1.65,11.9399995803833,193.3,0.0,-0.0178872282280947,433.1878873772789,433.1878873772789,70.12987012987028,32.15799810480269
2005-03-07,433.0,82.79000091552734,1.63,12.260000228881836,193.3,0.95395225,1.388339213259094,433.0187887377279,433.0187887377279,68.37606837606853,30.743618935746554
2005-03-08,437.3,81.9800033569336,1.67,12.399999618530272,193.3,-0.4860248,0.8567992399947171,436.8718788737728,436.8718788737728,76.89393939393946,28.151253127255927
2005-03-09,439.5,81.62999725341797,1.77,12.699999809265137,193.3,0.0,0.8287100198036366,439.2371878873773,439.2371878873773,75.984251968504,24.84854332282748
2005-03-10,440.9,81.56999969482422,1.76,12.489999771118164,193.3,-0.023455525,0.778086148784839,440.7337187887377,440.7337187887377,76.53846153846158,22.909248879302368
2005-03-11,443.7,81.41999816894531,1.82,12.800000190734863,193.3,-0.56912,0.2768435064142633,443.4033718788737,443.4033718788737,78.7456445993032,22.61565363806642
2005-03-14,442.0,81.97000122070312,1.82,12.390000343322754,193.3,0.0,0.1739997014887181,442.1403371878874,442.1403371878874,68.42105263157904,22.88905967126857
2005-03-15,440.7,82.12000274658203,1.82,13.149999618530272,193.3,-0.3040194,-0.1357240872410493,440.8440337187887,440.8440337187887,65.75875486381318,22.28900129998408
2005-03-16,443.0,81.62000274658203,1.79,13.489999771118164,193.3,0.0,-0.1312745224027672,442.7844033718789,442.7844033718789,67.1641791044776,21.216240055876824
2005-03-17,438.6,81.83999633789062,1.73,13.289999961853027,193.3,0.0,0.0208395388050689,439.01844033718794,439.01844033718794,57.00325732899025,19.80344467651946
2005-03-18,437.2,82.12999725341797,1.77,13.140000343322754,193.3,0.0,0.1523980219274728,437.3818440337188,437.3818440337188,52.750809061488646,18.164812717338236
2005-03-21,432.7,82.87999725341797,1.8,13.609999656677246,193.3,-0.1401328,-0.0037668370006407,433.16818440337187,433.16818440337187,48.80239520958082,16.495115704614136
2005-03-22,432.2,83.36000061035156,1.87,14.270000457763672,193.3,0.56369066,0.560047314605089,432.2968184403372,432.2968184403372,50.621118012422315,16.629207026167364
2005-03-23,426.2,84.0,1.92,14.0600004196167,193.3,0.52598864,1.0676754197177534,426.80968184403366,426.80968184403366,44.53551912568306,18.686375560345823
2005-03-24,425.2,84.12999725341797,1.9,13.420000076293944,193.3,0.48507565,1.5177485060398943,425.36096818440336,425.36096818440336,37.9008746355685,20.974370324986012
2005-03-25,425.2,84.12999725341797,1.9,13.420000076293944,193.3,0.0,1.467990791524297,425.21609681844035,425.21609681844035,38.461538461538446,22.92008083027838
2005-03-28,425.2,84.62000274658203,1.94,13.75,193.3,0.0,1.0003573683640448,425.20160968184405,425.20160968184405,29.491525423728774,24.559650263307162
2005-03-29,426.1,84.31999969482422,1.91,14.489999771118164,193.3,0.0,0.9675617529175132,426.01016096818444,426.01016096818444,26.24113475177313,25.69911733080096
2005-03-30,426.5,84.29000091552734,1.89,13.640000343322754,193.3,0.38931882,1.3251601256324108,426.4510160968184,426.4510160968184,23.52941176470597,26.541082356130573
2005-03-31,427.5,84.05999755859375,1.79,14.020000457763672,193.3,0.0,1.2817162092284256,427.39510160968183,427.39510160968183,18.1102362204725,26.96833230609093
2005-04-01,427.2,84.43000030517578,1.77,14.09000015258789,194.6,0.0,1.2396965538144964,427.2195101609682,427.2195101609682,19.166666666666714,27.610364186834545
2005-04-04,423.9,84.77999877929688,1.79,14.109999656677246,194.6,0.18731797,1.2430974269098,424.2319510160968,424.2319510160968,17.69230769230775,28.916547803038725
2005-04-05,424.6,84.66000366210938,1.81,13.68000030517578,194.6,0.0,1.2023438457749125,424.5631951016097,424.5631951016097,12.295081967213306,29.564836866634096
2005-04-06,425.8,84.68000030517578,1.8,13.149999618530272,194.6,0.0,1.1629263259489488,425.67631951016097,425.67631951016097,19.8113207547171,29.334685774301306
2005-04-07,428.0,84.87000274658203,1.85,12.329999923706056,194.6,0.0,0.7853668082009442,427.76763195101614,427.76763195101614,29.09090909090918,28.18162895450905
2005-04-08,425.2,84.47000122070312,1.84,12.619999885559082,194.6,0.0,0.9325562403944448,425.4567631951016,425.4567631951016,31.527093596059174,25.973751932999335
2005-04-11,429.0,84.16000366210938,1.82,11.979999542236328,194.6,0.0,1.0543877514014697,428.6456763195102,428.6456763195102,43.220338983050894,23.46024633071943
2005-04-12,427.3,84.41999816894531,1.73,11.300000190734863,194.6,0.40192574,1.4217465493065198,427.43456763195104,427.43456763195104,52.84974093264254,21.006304818043418
2005-04-13,427.5,84.41999816894531,1.74,13.3100004196167,194.6,0.0,1.375136153294,427.49345676319507,427.49345676319507,56.216216216216225,16.23432361267885
2005-04-14,423.5,85.0,1.72,14.529999732971191,194.6,0.0,1.3300538278208485,423.8993456763195,423.8993456763195,46.22222222222226,13.333614032256037
2005-04-15,424.6,84.55999755859375,1.67,17.739999771118164,194.6,0.005075448,1.399700778898418,424.529934567632,424.529934567632,48.728813559322106,9.731641285442947
2005-04-18,425.8,84.0,1.66,16.559999465942383,194.6,-0.52815664,0.7383449988013662,425.6729934567632,425.6729934567632,49.372384937238465,7.919463033572015
2005-04-19,427.5,83.76000213623047,1.62,14.960000038146973,194.6,0.0,0.7141391705510486,427.3172993456763,427.3172993456763,51.98412698412699,5.821050728366686
2005-04-20,433.2,83.5199966430664,1.6,16.920000076293945,194.6,0.0,0.6907269037418394,432.6117299345676,432.6117299345676,59.531772575250805,8.624469472812962
2005-04-21,434.0,83.69999694824219,1.66,14.40999984741211,194.6,0.0,0.7179440836828015,433.86117299345676,433.86117299345676,61.1842105263158,10.860725962122842
2005-04-22,434.6,83.5,1.61,15.380000114440918,194.6,0.0,0.4938352759530056,434.5261172993457,434.5261172993457,69.31407942238272,12.72974138750476
2005-04-25,432.9,83.81999969482422,1.63,14.619999885559082,194.6,0.0,0.1048136055550127,433.0626117299346,433.0626117299346,64.45993031358876,13.475763819895178
2005-04-26,437.0,83.95999908447266,1.66,14.90999984741211,194.6,0.0,0.1013774068423785,436.60626117299347,436.60626117299347,67.72151898734171,15.704427803484691
2005-04-27,434.4,84.12000274658203,1.65,14.869999885559082,194.6,0.0,0.0980538601230631,434.6206261172993,434.6206261172993,59.99999999999993,16.51888871001347
2005-04-28,432.5,84.3499984741211,1.58,16.860000610351562,194.6,0.0,0.0948392722254372,432.7120626117299,432.7120626117299,61.73633440514469,16.821978105196422
2005-04-29,435.7,84.43000030517578,1.61,15.3100004196167,194.6,0.0,0.0917300710544388,435.40120626117294,435.40120626117294,60.98360655737701,17.778757283050027
2005-05-02,435.7,84.48999786376953,1.61,15.119999885559082,194.6,0.0,-0.046592176868304,435.6701206261173,435.6701206261173,64.58333333333326,17.865179304508615
2005-05-03,427.9,84.51000213623047,1.64,14.529999732971191,194.6,0.0,-0.0450647036235288,428.6770120626117,428.6770120626117,50.54945054945051,17.26839522617854
2005-05-04,428.8,84.0,1.63,13.850000381469728,194.6,0.0,-0.0451894559549953,428.78770120626115,428.78770120626115,57.95795795795795,16.841790128728576
2005-05-05,429.2,83.94000244140625,1.62,13.979999542236328,194.6,0.0,-0.1103592468797042,429.1587701206261,429.1587701206261,57.05521472392631,16.740382942332303
2005-05-06,425.2,84.61000061035156,1.69,14.050000190734863,194.6,0.0,-0.1067412404191185,425.5958770120626,425.5958770120626,49.15254237288133,16.740382942332303
